cmp;date;party_id
71322;198312;86
71322;198607;86
71322;199002;86
71410;200908;1124
71410;201212;1124
71420;200311;1165
71430;201212;2136
71530;198006;837
71530;198312;837
71530;198607;837
71530;199002;837
71530;199307;837
71530;200006;837
71530;200311;837
71530;200509;837
71530;200908;837
71530;201212;837
71530;201412;837
71620;198006;1193
71620;198312;1193
71620;198607;1193
71620;199002;1193
71620;199307;1193
71620;199610;1193
71620;200006;1193
71620;200311;1193
71620;200509;1193
71620;200908;1193
71620;201212;1193
71620;201412;1193
71621;198006;170
71621;198312;170
71621;198607;170
71622;199307;547
71623;199610;1136
71624;199610;439
71624;200006;439
71624;200311;439
71624;200509;439
71624;200908;439
71624;201212;439
71624;201412;439
71625;200006;462
71626;200006;1382
71626;200311;1382
71630;200509;4
71630;200908;4
71630;201212;4
71640;200311;695
71650;201212;247
71660;201412;2136
71710;201412;2404
71951;199307;1146
71951;199610;1146
71952;199307;1327
71953;200908;1175
72091;201503;1846
72092;200603;1846
72092;200902;1846
72222;198407;390
72222;198811;390
72225;198106;732
72225;198407;732
72225;198811;732
72225;199206;732
72225;199605;732
72225;199905;732
72225;200301;732
72225;200603;732
72225;200902;732
72225;201301;732
72310;198106;305
72310;198407;305
72310;198811;305
72311;198811;1168
72312;199905;615
72312;200301;615
72320;198106;244
72320;198407;244
72323;198811;244
72323;199206;244
72323;199605;244
72323;200301;244
72323;200603;244
72323;200902;244
72323;201301;244
72326;199206;1419
72326;199605;1419
72326;199905;1419
72326;200301;1419
72326;200603;1419
72326;200902;1419
72326;201301;1419
72326;201503;1419
72327;199905;244
72328;201503;244
72413;198106;1850
72413;198407;1850
72413;200301;1850
72414;198407;2411
72415;199905;1863
72425;198407;61
72427;199605;279
72428;199605;277
72428;199905;277
72430;200603;1870
72430;200902;1870
72430;201301;1870
72431;201301;2320
72440;201301;2321
72440;201503;2321
72450;201503;2410
72530;198106;214
72530;198407;214
72530;198811;214
72530;199206;214
72530;199605;214
72530;199905;214
72530;200301;214
72530;200603;214
72531;198106;265
72531;198407;265
72531;198811;265
72532;198106;588
72532;198407;588
72533;198407;788
72533;198811;788
72533;199206;788
72533;199605;788
72533;199905;788
72533;200301;788
72533;200603;788
72533;200902;788
72533;201503;788
72534;198407;31
72535;199206;1303
72535;199605;1303
72535;199905;1303
72535;200301;1303
72535;200603;1303
72535;200902;1303
72612;198106;1660
72612;198407;1660
72612;198811;1660
72612;199206;1660
72613;198811;976
72613;199206;976
72614;198811;249
72615;198811;980
72615;199206;980
72615;199605;980
72622;198106;678
72622;198407;678
72622;198811;678
72622;199206;678
72622;199605;678
72622;199905;678
72622;200301;678
72622;200603;678
72622;200902;678
72622;201301;678
72622;201503;678
72624;199905;1357
72624;200301;1357
72624;200603;1357
72624;200902;1357
72625;199905;1816
72625;200603;1816
72625;200902;1816
72625;201301;1816
72625;201503;1816
72701;200902;214
72701;201301;214
72701;201503;214
72901;199605;1846
72903;200301;805
72903;200603;805
72903;200902;805
72903;201301;805
72951;200603;1873
74210;201506;2572
74210;201511;2572
74210;201806;2572
74321;199512;507
74321;199904;507
74321;200211;507
74321;200707;507
74321;201106;507
74321;201506;507
74321;201511;507
74321;201806;507
74322;198311;507
74323;198711;507
74323;199110;507
74324;199110;329
74324;199512;329
74324;199904;329
74623;198311;1334
74623;198711;1334
74623;199110;1334
74623;199512;1334
74623;199904;1334
74624;198711;1141
74624;199110;1141
74624;199512;1141
74624;199904;1141
74626;199904;240
74628;200211;901
74628;200707;901
74628;201106;901
74628;201506;901
74628;201511;901
74628;201806;901
74640;201806;2702
74711;198311;110
74712;199512;408
74712;199904;408
74712;200211;408
74712;200707;408
74712;201106;408
74712;201506;408
74712;201511;408
74712;201806;408
74715;198711;1122
74715;199110;1122
74715;199512;1122
74716;199904;1122
74717;201806;1315
80051;200907;1254
80061;201410;2363
80062;201410;2211
80071;201703;2211
80220;199006;982
80220;199110;982
80220;199412;982
80220;199704;982
80220;200506;982
80220;201305;982
80221;200106;1160
80221;200506;1160
80221;200907;1160
80221;201410;1160
80221;201703;1160
80228;199110;1160
80228;199412;1160
80229;199704;1160
80320;199704;710
80330;201410;2364
80410;199006;423
80410;199110;423
80410;199412;423
80411;199704;784
80411;200106;784
80411;200506;784
80510;200907;1541
80510;201305;1541
80510;201410;1541
80510;201703;1541
80610;200506;57
80620;200907;636
80630;201410;2362
80640;201703;2637
80710;200506;535
80710;200907;535
80710;201305;535
80710;201410;535
80810;199006;353
80811;199412;353
80812;199412;353
80813;200506;1375
80901;199412;599
80901;199704;599
80902;200106;544
80902;200506;544
80951;199006;1286
80951;199110;1286
80951;199412;1286
80951;199704;1286
80951;200106;1286
80951;200506;1286
80951;200907;1286
80951;201305;1286
80951;201410;1286
80951;201703;1286
80952;199704;1286
81021;200001;1493
81022;201609;2612
81032;201112;1493
81032;201511;1493
81032;201609;1493
81041;200711;1465
81042;200311;1102
81043;201609;2628
81061;201511;276
81091;201511;1627
81091;201609;1627
81220;199004;1493
81220;199208;1493
81220;199510;1493
81220;200001;1493
81220;200311;1493
81220;200711;1493
81230;201112;2182
81410;199208;1102
81410;199510;1102
81411;200001;1457
81411;200311;1457
81440;201112;2195
81450;201511;2614
81460;201511;2615
81460;201609;2615
81711;199004;276
81711;199208;276
81711;199510;276
81711;200001;276
81711;200311;276
81711;200711;276
81711;201112;276
81711;201609;276
81712;199208;1384
81712;199510;1384
81712;200001;1384
81712;200311;1384
81712;200711;1384
81713;199208;1044
81713;199510;1044
81713;200001;1044
81713;200311;1044
81810;199208;1465
81810;199510;1465
81810;200001;1465
81810;200311;1465
81810;201112;1465
81910;200311;2133
81910;200711;2133
81910;201112;2133
81952;200711;2135
81952;201112;2135
81952;201511;2135
81953;199208;1627
81953;200001;1627
81953;200711;1627
81957;200311;2134
81960;201511;2612
81961;201511;2628
82110;200606;196
82110;201005;196
82110;201310;196
82220;199006;665
82220;199605;665
82220;199806;665
82220;200206;665
82220;200606;665
82220;201005;665
82220;201310;665
82220;201710;665
82221;199206;2224
82320;199206;789
82320;199605;789
82320;199806;789
82320;200206;789
82320;200606;789
82320;201005;789
82320;201310;789
82320;201710;789
82410;199006;743
82412;199206;1123
82412;199605;1123
82413;199206;829
82413;199605;829
82413;199806;829
82413;200206;829
82413;200606;829
82413;201005;829
82413;201310;829
82413;201710;829
82419;199206;829
82420;199206;1218
82421;199806;688
82430;201310;2263
82430;201710;2263
82520;199006;1245
82521;199206;440
82523;199206;1245
82523;199605;1245
82523;199806;1245
82523;200606;1245
82523;201005;1245
82523;201310;1245
82523;201710;1245
82524;200206;1245
82529;199006;1245
82530;201005;2
82530;201310;2
82530;201710;2
82610;201710;2024
82710;199206;872
82710;199605;872
82710;199806;872
82710;200206;872
82720;201310;2262
82721;201710;2654
82901;199605;77
82901;199806;77
82951;199006;19
82951;199206;19
82952;201005;336
82953;201710;2261
83110;200703;219
83110;201103;219
83220;199209;486
83320;199209;1448
83410;199209;1448
83410;199503;1448
83410;199903;1448
83410;200303;1448
83410;200703;1448
83410;201103;1448
83410;201503;1448
83411;199503;1137
83411;199903;1137
83411;200303;1137
83411;200703;1137
83411;201103;1137
83411;201503;1137
83421;199209;450
83430;199503;113
83430;199903;113
83430;200303;113
83430;200703;113
83430;201103;113
83430;201503;113
83440;201503;2409
83610;199503;1395
83611;200303;428
83611;200703;428
83611;201103;428
83611;201503;428
83612;200303;417
83612;200703;417
83612;201103;417
83709;199503;243
83710;199209;846
83710;199903;846
83710;200303;846
83711;199209;552
83712;199209;1064
83713;199503;486
83713;199903;486
83719;199503;486
83720;201503;417
83810;199903;417
83901;199209;25
83951;199503;1590
83952;199903;1590
86110;201004;403
86110;201404;403
86220;199003;1591
86220;199405;1591
86220;199805;1591
86220;200204;1591
86220;200604;1591
86220;201004;1591
86220;201404;1591
86221;201404;1970
86320;199003;418
86320;199405;418
86320;200604;418
86320;201004;418
86340;201404;2318
86421;199003;437
86421;199405;437
86421;199805;437
86421;200204;437
86421;200604;437
86421;201004;437
86421;201404;437
86422;199003;1426
86422;199405;1426
86422;199805;1426
86422;200204;1426
86422;200604;1426
86521;199003;546
86521;199405;546
86521;199805;546
86521;200204;546
86521;200604;546
86522;199003;434
86522;199405;434
86522;199805;434
86620;199805;95
86710;201004;600
86710;201404;600
86810;199003;870
86810;199405;870
86810;199805;870
86810;200204;870
86811;199003;1183
87021;200610;1100
87021;201010;1100
87021;201109;1100
87041;200610;662
87042;201810;2392
87061;201010;1667
87062;201010;1666
87062;201109;1666
87062;201410;1666
87062;201810;1666
87071;201010;521
87071;201109;521
87071;201410;521
87071;201810;521
87110;200210;466
87110;200610;466
87110;201010;466
87110;201109;466
87110;201410;466
87110;201810;466
87220;199306;32
87310;199509;309
87311;199810;1656
87320;199509;1042
87340;201410;1100
87340;201810;1100
87410;199306;526
87410;199509;526
87410;199810;526
87410;200210;526
87411;199509;759
87421;199509;32
87421;199810;32
87422;200210;1520
87422;200610;1520
87423;200210;1518
87423;200610;1518
87430;199306;384
87431;199810;550
87520;199306;239
87521;200210;1043
87610;199810;811
87610;200210;811
87610;200610;811
87611;199509;1557
87620;201109;1942
87630;201410;2365
87640;201810;2717
87710;199306;1557
87721;199306;203
87721;199509;203
87722;199509;267
87723;199810;521
87723;200210;521
87723;200610;521
87730;201810;2715
87810;199306;1368
87811;199509;239
87901;201410;2366
87951;199306;928
88031;200410;1277
88041;200410;1421
88042;200810;581
88220;199210;519
88220;199610;519
88320;199210;1277
88320;199610;1277
88320;200810;1277
88320;201210;1277
88320;201610;1277
88321;200010;519
88410;200010;856
88420;199210;887
88420;199610;887
88420;200010;887
88421;199210;1045
88422;200010;378
88430;200410;983
88430;200810;983
88440;200410;581
88440;201210;581
88440;201610;581
88450;200810;482
88450;201210;482
88450;201610;482
88460;200810;1421
88460;201210;1421
88460;201610;1421
88521;199210;675
88521;199610;675
88521;200010;675
88522;199210;1144
88522;199610;1144
88523;199210;1447
88529;199210;675
88620;199610;1045
88620;200010;1045
88620;200410;1045
88621;200810;1045
88621;201210;1045
88621;201610;1045
88630;200810;1502
88710;199210;432
88810;200010;1632
88820;200410;191
88820;201210;191
88820;201610;191
88951;199210;2634
88951;200010;2634
88951;201210;2634
88951;201610;2634
88952;201210;2121
92021;200710;180
92210;199110;629
92210;199309;629
92210;199709;629
92210;200509;629
92210;201110;629
92211;199110;1216
92212;200109;629
92320;199110;108
92321;199110;2372
92322;199309;838
92322;199709;838
92410;199110;1104
92410;199309;1104
92420;199110;1544
92431;199110;1691
92432;199110;1549
92433;199110;1691
92434;199709;1104
92435;200109;512
92435;200509;512
92435;200710;512
92435;201110;512
92436;200109;528
92436;200509;528
92436;200710;528
92436;201110;528
92440;201110;1945
92520;199110;334
92521;199110;369
92522;199110;696
92523;199110;1710
92530;199110;1758
92620;199709;1355
92621;199709;148
92622;200109;207
92622;200509;207
92710;199110;548
92710;199309;548
92711;199110;1074
92712;199110;181
92713;200109;987
92713;200509;987
92810;199110;619
92811;199110;664
92811;199309;664
92811;199709;664
92811;200109;664
92811;200509;664
92811;200710;664
92811;201110;664
92901;199309;1019
92952;199110;1208
92953;199110;900
92953;199309;900
92953;199709;900
92953;200109;900
92953;200509;900
92953;200710;900
92953;201110;900
93001;200411;1120
93002;200811;1120
93031;201212;1120
93041;200411;1015
93061;201212;958
93111;199005;1639
93112;199005;792
93221;199005;419
93221;199209;419
93221;200011;419
93222;199005;307
93223;199209;1120
93223;199611;1120
93223;200011;1120
93223;201612;1120
93320;199005;1601
93322;199611;419
93411;199209;356
93411;199611;356
93420;201612;2647
93430;199005;1485
93430;200011;1485
93430;200811;1485
93430;201612;1485
93440;201612;2646
93521;199005;888
93529;199005;152
93530;200811;958
93540;201612;2395
93711;199005;648
93711;199209;648
93711;199611;648
93712;199209;713
93712;199611;713
93712;200011;713
93712;200411;713
93713;199209;562
93714;199005;2098
93719;199005;648
93810;199005;1299
93810;199209;1299
93951;199005;948
93951;199209;948
93951;199611;948
93951;200011;948
93951;200411;948
93951;200811;948
93951;201212;948
93951;201612;948
93981;201212;2130
96111;199006;874
96210;199409;1563
96220;199006;1415
96220;199206;1415
96220;199809;1415
96220;200209;1415
96221;199409;527
96222;200209;44
96420;199006;1000
96421;199409;1495
96422;199809;1016
96423;200209;220
96423;200606;220
96423;201006;220
96423;201203;220
96423;201603;220
96424;200209;1200
96430;199006;1061
96440;201006;1460
96440;201203;1460
96440;201603;1460
96521;199006;1432
96521;199206;1432
96521;199409;1432
96521;200209;1432
96521;200606;1432
96521;201006;1432
96521;201203;1432
96521;201603;1432
96522;199809;313
96523;200209;131
96523;200606;131
96523;201006;131
96523;201203;131
96610;201006;1645
96620;201203;1759
96620;201603;1759
96630;201603;2624
96710;199006;1072
96710;199206;1072
96710;199409;1072
96710;199809;1072
96710;200606;1072
96710;201006;1072
96710;201203;1072
96710;201603;1072
96711;199206;1142
96711;199409;1142
96711;199809;1142
96711;200209;1142
96711;200606;1142
96711;201006;1142
96720;201603;586
96725;201603;2623
96951;199206;2248
96951;199409;2248
96952;199006;559
96952;199206;559
96952;199409;559
96952;199809;559
96952;200209;559
96952;200606;559
96953;199409;2247
96954;199409;2246
96955;201006;1620
96955;201203;1620
96955;201603;1620
97020;201407;2334
97110;199004;1619
97110;199212;1619
97220;199004;706
97223;199212;706
97320;199004;179
97320;199212;179
97320;199611;179
97320;200010;179
97321;199611;706
97321;200010;706
97322;200410;706
97322;200809;706
97322;201112;706
97322;201407;706
97330;200410;179
97330;200809;179
97330;201112;179
97330;201407;179
97340;201112;1987
97421;199004;1252
97421;199212;1252
97421;199611;1252
97421;200010;1252
97421;200410;1252
97421;200809;1252
97421;201112;1252
97430;199004;1371
97430;199212;1371
97440;200809;326
97440;201112;326
97450;201112;1988
97460;201407;2337
97461;201407;2333
97520;199004;1047
97520;199212;1047
97520;199611;1047
97521;199004;16
97521;199212;16
97521;199611;16
97521;200010;16
97521;200410;16
97521;200809;16
97521;201112;16
97522;200010;1047
97522;200410;1047
97522;200809;1047
97522;201112;1047
97522;201407;1047
97710;199212;981
97710;199611;981
97710;200010;981
97710;200410;981
97710;200809;981
97710;201112;981
97951;199611;1587
97951;200010;1587
97951;200410;1587
97951;200809;1587
97951;201112;1587
97951;201407;1587
97952;200010;1512
